mean_accel_x,mean_accel_y,mean_accel_z,mean_gyro_x,mean_gyro_y,mean_gyro_z,std_accel_x,std_accel_y,std_accel_z,std_gyro_x,std_gyro_y,std_gyro_z,max_accel_x,max_accel_y,max_accel_z,max_gyro_x,max_gyro_y,max_gyro_z,min_accel_x,min_accel_y,min_accel_z,min_gyro_x,min_gyro_y,min_gyro_z,mean_speed,pothole
-2.643500637168492,0.5031516363210757,9.474069341791425,0.5843355020253908,-0.5707986722244549,0.745379907200898,3.4240597245464963,2.3309945234862757,1.4683611645283814,0.6884507280876978,0.7059625610407535,0.7804647756246278,0.32611473474508834,4.975879372018789,12.581189392998407,2.216674801843487,0.03997007929994724,2.1162260619098543,-9.266294144182439,-4.622903939505926,7.575991057597859,-0.013914519934293802,-1.873227932887819,-0.08268964674062002,39.39155603286133,1
-2.726333369958197,1.9713246960401747,6.653262385524982,0.5584259888733198,-0.3117485454520326,0.6028537927211924,3.0609792048727256,2.3464369895389945,3.516412315263137,0.6931710356463932,0.4418771349125413,0.6537542158191628,0.41660357870793246,6.153310135394593,10.150529279565967,1.9006401159125734,0.21528294297059047,1.7106047448751678,-7.583229251648523,-0.2885567935398366,-0.594871966824666,-0.03113816345533841,-1.0563280365959806,-0.030805777497226086,36.642609982108084,1
-3.2276853165868906,0.8163147948804971,7.473607927057053,0.554986937744175,-0.8282345982157917,0.5155015251646208,3.2099097522064826,1.9697243500013066,2.8783757154515586,0.5885640417155773,0.8988075387866902,0.6233869323941993,0.2522932869772513,4.312518801193956,10.25462452653918,1.4860676887213349,0.0946966288504334,1.4831656869257281,-7.846071517353771,-2.0216553507728747,2.7046423874689776,-0.09758314803645904,-2.1931675941690383,-0.06070807259951205,38.12128767786941,1
-1.7558248953080593,1.3862904808162901,6.951847790255494,0.38955521980892566,-0.41046529179107677,0.43941270684870615,2.219509959569692,2.120790260301022,3.1635188146723,0.43658738269757763,0.485079165283516,0.6746659928145836,0.5021313505903734,6.684018650728677,10.042555385575849,1.1588305721341077,0.08281183897466994,1.6039983605916575,-5.885962970499088,-0.30561197139684076,1.658249399113323,-0.05199207067664875,-1.4323261297432173,-0.16256107792582886,30.05167140468775,1
-2.789847174429837,1.7220653977448943,8.694741305722012,0.43267648902886047,-0.2750299642006663,0.42509592887225073,3.8602672499508595,1.919277790210806,2.815952713150625,0.509969580122828,0.33470798533610513,0.5807324947306224,0.10704854856219431,6.283818057777266,13.113421034328654,1.31841677735604,0.02041583255658834,1.5288438281075174,-12.749854110705389,0.0451135679525741,3.3684505385506114,-0.07612701804832667,-0.8539197262078967,-0.1659938682221609,39.29289827252535,1
-3.6769737093023123,1.353650581714584,8.15784216390103,0.36776312172054,-0.4994588225726562,0.6463632737544263,4.323446682563202,1.743862478763732,2.1860047284050954,0.45633995047261017,0.5630079322309697,0.6984366528243022,0.22943814685199448,4.735018363618494,10.242342485747226,1.3986832648672483,0.03798631386865853,1.7832917794120782,-13.23745787127072,-0.22295480765239414,3.1589123208621683,-0.03849486109176073,-1.2965934980877145,-0.024415694763286228,34.00785741257265,1
-3.197102467409332,1.3637141919841682,7.153608688211419,0.849947102961204,-0.5039268930952264,0.6051738301242634,3.416658912334053,1.5345580890473915,3.4640785431487506,0.882001222838229,0.6759393316661032,0.6871981106363839,0.2700337176678278,3.79806606454465,10.356142096910512,2.2601882957236317,0.022951009743985003,1.6854730200530277,-9.400170263570267,-0.2668961027215206,0.7097234774883958,-0.04692966016440674,-2.1623128099569824,-0.09255404101686143,36.075099971736115,1
-2.742157739880904,2.5258340356123767,8.248752692423881,0.5294512683284422,-0.5406452638012239,0.4839889931666537,3.4464713426857325,2.953194959111945,2.477018875962093,0.6594950810764669,0.5908374990999671,0.5813101305777089,0.23113831520080363,7.172705351825042,11.070726810547836,1.6168447901476894,0.07558620995140024,1.3970520411990308,-9.629625585236004,-0.3847225558222961,3.0576417026276435,-0.10399502337872679,-1.390116017285492,-0.07185480193603476,38.01737205549912,1
-2.2016294923177946,0.8254840195079343,6.903961197094398,0.4541335188392335,-0.6485762080140225,0.43652551811740425,3.6870050064757587,1.109808627664893,3.3966756210399134,0.4666759152942274,0.7269407686918993,0.7874923008031252,1.7779757311470732,3.302861041728338,9.76466590276502,1.1528126614350227,0.027297023601648953,1.7095035150877886,-9.89752169270693,-0.15239732739002268,-0.6814049359289296,-0.053312351949776786,-1.9676145478352343,-0.8374980439870228,36.31588922874663,1
-2.5051529766339415,1.435844623025401,6.998027678067112,0.3837020954418765,-0.41107420850541665,0.555502242239574,3.0053341353992287,1.5956140516287707,3.5385941083640664,0.6057107307782835,0.4701453543280059,0.6092856080739929,0.1906134945260171,4.576269908984258,10.24039709404913,1.7169685251677598,0.09188827285149022,1.8120053251107713,-8.015560404469992,-0.2804608444323375,0.6622438206138463,-0.1618137776049977,-1.3578416805413003,-0.015298151767130043,31.757868916961094,1
-2.322125266906073,1.3904186124739557,6.402866288503023,0.6211930534706636,-0.5999771393610824,0.4708788578065171,2.6966179063531626,2.4479145806921347,3.7836465726568083,0.7842805706666207,0.6343599438488915,0.5821647414608283,-0.015561911933074947,6.633103978979534,10.429207406314912,2.2517152681611483,0.06750975812704776,1.84100479072672,-6.987948375213758,-0.3655098390027836,-0.9594504729126472,-0.03006863116574589,-1.706822082582287,-0.1057899780869446,28.815117524088873,1
-2.6651972422689,0.7326783780622677,7.624222152429775,0.48931034574009946,-0.6358471285079442,0.6610618153869174,3.000168564930642,1.7826753911192599,2.7722774957871428,0.6099124882057522,0.7308420902517462,0.6781617311959824,0.2892674511348322,4.10398849062812,10.265603176527042,1.480836358175753,0.002979282452006222,1.769182862306485,-8.087148849427155,-2.136314579085809,2.447841121824558,-0.062352814179696514,-2.286285394720231,0.0010852833910383192,31.754116170078543,1
-1.92707231294898,1.6089911066714158,6.564623220730681,0.5582077209252112,-0.575849540715002,0.40677079739981864,2.6054676961796552,2.1516760872691445,4.270734734582762,0.5302155775679706,0.6612001248383587,0.6620236005525792,0.10000381045058755,5.313051762547273,10.331989672106522,1.2774796774540074,0.0076030018802383005,1.5273829809342847,-6.776961331721996,-1.2662415055790888,-1.427567517272589,-0.03222896862054776,-1.600386021311738,-0.6389430745329525,34.53348502413063,1
-0.9382848510393165,0.7597610675880453,7.94296332326766,0.3918700619638208,-0.5087462703420481,0.4978238113196678,1.940379359789396,0.8652965518654252,2.7655809611550577,0.6174036146409507,0.560991635564385,0.5055793544351729,2.592947204029727,2.3653877869445568,10.323190400298776,1.9886154503144504,0.06566683104879308,1.1078368195337194,-4.291046282203949,-0.27483225390276556,1.3455462226964254,-0.08694054097025883,-1.4495733838607188,-0.05977052271279935,36.12404899836026,1
-2.2638140433409215,1.3239450080796806,7.499761856904399,0.4000457202372245,-0.5030634940450067,0.5161861471741767,3.6571849651020845,1.8133887382504454,2.970267093673587,0.42846309559669504,0.6630273978884154,0.5974854826569713,0.03545979931635661,4.8615873248258445,10.046359538485795,0.8837017620584959,0.0738999179924166,1.8878976105722198,-12.495863962042586,-0.39622395953185663,1.4175772329454333,-0.04139417104997403,-1.7755023163334438,-0.017924866657825677,36.87976041252582,1
-2.4718443678403426,1.906279793474463,8.094228834763062,0.590920479596717,-0.31084289887085415,0.5689664435780186,3.3685456774158293,2.98521297146275,2.1878273042648884,0.6164291103853767,0.4767962080238312,0.6483851970420084,0.23222748190985604,7.7495924380696355,10.171539208157439,1.4764881265962506,0.053122212339743284,1.8365724464330488,-9.635928452107244,-0.9282224539544544,3.950149087079864,-0.08757039425828603,-1.4488904598389625,-0.08397184546038161,33.73546401530458,1
-3.1240966926121208,1.817309583008687,7.944222292551591,0.53428554290369,-0.588528419866385,0.6982825562997519,3.232620129787031,2.046656998370688,2.1395750989308113,0.5681516535246274,0.5900624131147227,0.8003221124396883,0.183976178948866,5.82822099986337,10.183481304012783,1.4787980333968234,0.052693155619908554,1.938327201920821,-7.655363748550768,-0.605682005758598,4.320408944552508,-0.03718578576008738,-1.6229615032845008,-0.07832059055762931,35.82030161025736,1
-2.457852954149418,0.8982684941152386,8.119978603439657,0.5545632483578851,-0.4660238810635521,0.48644903729925604,3.2313498773668314,0.9199722570103368,2.6362658490002118,0.7148213934625495,0.5520386713357032,0.6259268471960431,0.31796220020390636,2.759234014074547,10.438686718131088,2.2773033234493,0.10091813420870673,1.9204691564356526,-9.606930566083658,-0.2344707452165892,2.7237956824445,0.020114314262635602,-1.6104906092165727,-0.06494938138822882,30.857030949153675,1
-1.6189578027042466,1.2386972566728012,8.20208151912674,0.48529648778692297,-0.6737163807730717,0.3981519031855454,2.2594684380487977,2.30537372100072,2.908448607141451,0.5296848895232572,0.7015536481672812,0.45253595543854075,1.1310651564178897,6.189164664488414,12.978190228545719,1.2548624262935069,0.05101877775817592,1.1425607346749616,-6.001161409489918,-1.7160622281625155,3.094310002461386,-0.060931078329606814,-1.6467018318803632,-0.021405224608256154,38.51058024761029,1
-2.843735105061628,2.1245442585869774,5.97941207694142,0.43854551909437145,-0.6287427293384816,0.4285811578386788,3.5068834071324417,2.379120071425976,4.151566646875066,0.4754305988265151,0.6960191990435807,0.5261106523956819,0.3176587899539287,6.454469685746709,10.147841548342653,1.1257617491400902,0.03922815771870772,1.5691852220853153,-9.151930972927232,-0.36046300825180433,0.3191823971870438,-0.036420539136188,-1.6792051111501372,-0.05938984649587023,34.92217763319998,1
-1.806118200902438,2.384475737359319,6.436661489680472,0.43243446142651154,-0.3682889785005913,0.44451703933595843,2.468326228480434,2.6001305544439997,4.011256401333968,0.508038022919128,0.5265810635159849,0.5757167816139211,0.5262144811635315,7.292929305358958,10.240449576055017,1.1759178237547305,0.05230329029166743,1.4399042875470882,-7.363000338217736,-0.32714301161292614,-1.485317595386201,-0.11661779979495586,-1.4895366135320156,-0.10792041079863757,41.14119457166078,1
-2.529151735263507,0.5917916538517453,7.394974070990796,0.5090667856597746,-0.5848888673139039,0.4954453740824457,3.566172093503366,1.4862533806082867,3.3819534884552582,0.5991164884042641,0.6113588197745224,0.5816650184294844,0.4312623071768494,2.8507609817025403,10.317902416763891,1.3413729228732156,0.03736214938361282,1.4460494633659264,-11.740311889869446,-2.6143986072834426,0.39801023894072074,-0.053508428172131944,-1.4334873184030865,-0.06028885679094306,36.487312754570226,1
-3.570466945493547,1.8074948047813997,7.649762562123955,0.5044693720876182,-0.47336201954270385,0.4371819066728711,3.703273529924477,2.034619023384484,2.282531633098951,0.5909264891541861,0.5623432709395602,0.48781537368802863,0.24605550156454697,6.2552640780910655,10.381626644638754,1.4800931100904142,0.013822634300311769,1.202283458606761,-8.6458038318775,-0.11096168415296481,4.408065646727918,-0.06826062547422497,-1.8175043282601115,-0.08344902454241636,31.678966080167537,1
-2.9923440653997795,0.929115932554948,8.304018789498377,0.4211713678058794,-0.4812781216713353,0.45333425624348217,3.390907179329865,1.069638567226312,2.3224963532935003,0.5177559299239823,0.6303416717593301,0.5079020058985692,0.15716292104373175,2.965356208865646,11.772823437392915,1.490748457293474,0.07550632163290077,1.3408064441546155,-10.305550704209491,-0.0019942756715983774,3.9300706812744783,-0.01213207173453582,-1.6749360059358034,-0.0907207545480903,39.32250760885256,1
-1.3305986175561038,1.8802346612620355,6.647149659379366,0.4581222740372158,-0.24535125407945751,0.5826664994362782,2.1910321965433583,2.399720378754556,3.4985850709340447,0.5468529468895824,0.49789158327986527,0.6644414299304818,0.1611666478703182,7.037214562960938,10.149787825578867,1.4600018962267258,0.19887065018631467,1.8372007524148934,-6.752552036235279,-0.16939705803831795,1.219044071289976,-0.06467363912930417,-1.151029943405493,-0.08183616387026682,39.13739051347032,1
-1.2941547156362148,1.3108560307433783,6.658364203066023,0.5668580924763327,-0.7007245843627533,0.2313561780765264,2.7455402425340365,1.585848899617972,3.1622890462817175,0.679123878782473,0.7569908468151245,0.3233274189324577,4.03454880432373,4.131972114146429,9.78063967471184,2.231841060079847,0.035590074220345456,0.8548054714307709,-5.64397297610778,-0.1646013622062508,1.835051657823469,-0.060579145884015896,-1.856743487131574,-0.010566667490826567,33.85449691209943,1
-2.6388222584955248,1.2624405402624987,7.59353457096384,0.3698865357780636,-0.5624181338805889,0.4507219507447243,4.2009572877850045,1.656417684854766,3.0528628241234386,0.47638874415242777,0.6627470776692964,0.5227401839209939,0.0763676514005589,5.160508990504302,10.164894102361346,1.4932891200905833,0.05791403504883297,1.485716223381438,-14.528747276623609,-0.25964042111954994,0.279166413897606,-0.051653902161764,-1.7740708988320817,-0.06988883778674583,34.42682083609391,1
-3.504605798673411,2.236745795199483,6.905396967756159,0.5207567506684108,-0.5046802500329182,0.6118203807364646,4.1623340619400135,2.466726793692881,3.6256961943122676,0.7214631670818339,0.6590584164601146,0.6231362489285548,0.2361142899115865,5.863435896351051,10.191374064263636,1.915676921149982,0.0645934585716375,1.4887800631744552,-12.613129887145142,-0.3904316573909168,-0.7287944667714887,-0.016774902446887296,-2.007392455363937,-0.04946918063342991,32.04898895911931,1
-1.8811570154185837,1.2580521669308904,7.0147018629603295,0.5668244309071218,-0.6577794847054477,0.45342869809722863,2.583697439274027,1.732117546330783,2.8964018488567405,0.6104773232204321,0.7061017492362298,0.6060737245976047,0.2838806921872593,4.554953147917555,10.2370596450055,1.4299410136598862,0.08852478838851642,1.5850075851634564,-7.297028443281782,-0.3624318685676889,2.959312450535221,-0.07468097140061145,-1.618536138530262,-0.07914291448267471,35.984202417814615,1
-2.8861460640691208,1.7780452321714495,7.164835941036583,0.5625098917890193,-0.43492976829585916,0.6591055538212309,3.4457489428642796,2.8980002179898507,2.9500959974353234,0.6672634012084725,0.47563822937447664,0.7024876510639844,0.3057360955729358,9.246502388666284,10.455148768740967,1.7547137897509477,0.07726822531848168,1.8565758195676472,-9.036850680319493,-1.047055964493807,2.672154978553514,-0.07377918981345419,-1.3317095316942957,-0.036116632684733266,37.13342750180952,1
-2.0731442327443266,0.718991502000845,7.246590919124408,0.5336057644183706,-0.6128506444086989,0.6371519357961113,2.621284346600465,1.168928417644098,3.145161798101748,0.5908797629175195,0.6771043143611858,0.6694801722192852,0.1112926671415411,2.9451779545864456,10.13323618454003,1.5709549512596852,0.08167300550519886,1.729748640933472,-8.40451844541839,-0.842997921053831,0.0026898518699400853,0.012425779031305468,-1.7229421027875986,-0.09747493799482151,36.048989586109464,1
-2.407073272886662,0.467732973389922,6.5574786505473455,0.42826459888957863,-0.5280046687272039,0.5848143131546558,3.5546426558582986,1.0370202871763337,3.851679485789889,0.4582892573981888,0.5416994408914338,0.601939708652656,0.6452812095290339,2.9709696634052682,10.098050580694686,1.1525968964951847,0.040438961042575744,1.5326132165732642,-8.805754002160487,-0.4067683565225795,-0.5268167279209708,-0.03855609745503996,-1.2499788469363866,-0.034984908821342524,37.02501496443064,1
-2.678341514469633,1.4189852661962232,7.960164142847982,0.5419232782135077,-0.5495291093727284,0.7357344156019305,3.2407177238693463,1.7879269761174472,2.6913588997412004,0.6073625257849431,0.595662202673411,0.7738853297127161,-0.0031803104307351576,4.752193955689716,10.152749149072754,1.5963654823168536,0.011997613590871203,1.9411758150049052,-10.030637073455114,-0.5768047997421243,1.0576960164387046,-0.029947436977432962,-1.7595867251851636,-0.03187453569461307,34.20716812516639,1
